;,,,";무기/장비=""Equipment"",클래스(캐릭터)=""Class""",";권총=1,샷건=2,기관단총=3,소총=4,기관총=5장비=6,클래스=7,기능성(passive)=8,작동성(active)=9",,";UseType, 0= 간접사용, 1= 자동사용, 2= 수동사용, 3= 수동사용(int), 4= 수동사용(string), 5= 팝업, 6= 사용 불가(버튼 없음, ClassName 값은 Item 으로 설정 필요)",";공용=0,테러리스트1,대테러리스트2",,,,,,,,,,,,,,,,,,,,,";0=개인,1=클랜;공백=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
;ID,Name,recourcename,ClassName,Category,InGameID,UseType,Team,Level,ExpPointModCategory,ExpModPriority,ExpModMin,ExpModMax,PCBangExpModMin,PCBangExpModMax,PointModPriority,PointModMin,PointModMax,PCBangPointModMin,PCBangPointModMax,InventoryType,Damage,HitRate,Reaction,FiringSpeed,Weight,SkinBase,Period,BuyerType,ItemBoxName,TeamBonusExpOther,TeamBonusExpSelf,TeamBonusPointOther,TeamBonusPointSelf,rewardID,InGameItem,mdl,skin,DisReward1,DisReward2,DisReward3,EnhWeapon,ZombieSkin,TradeNum,TradeDay,CanExtend,SortingIndex,ItemGrade,"ItemGradeForMode(노말, 좀비, 시나리오)",zombie_damage,scen_damage,knockback,delay,ammo,WeaponPart,lockedbox key,1 = 백과사전에서는 노출 되지만 수집현황(무기/클래스) 제외 / 2 =백과사전과 수집현황에서 모두 제외
589,drillgun,drillgun,Equipment,6,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113,100,95,0,69,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,6,4,"0,1,2",604,2295,24,61,1,3,,0
590,g11g,g11g,Equipment,4,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,84,83,92,74,,1,,,0,0,0,0,0,1,,,240,9260,9280,8,0,0,0,0,3,2,"2,0,0",36,58,13,50,1,3,,0
591,m1887xmas,m1887xmas,Equipment,2,232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,100,33,62,81,,1,,,0,0,0,0,0,1,,,240,9260,9280,8,0,0,0,0,2,3,"0,1,0",88,88,35,13,1,3,,
592,mercenaryct,mercenaryct,Class,7,62,1,2,0,2,2,5,5,5,5,2,5,5,10,10,16,25,17,17,23,23,,1,,,0,0,0,0,0,0,,,240,9123,9204,0,0,0,0,0,1001,3,,,,,,1,0,,
593,mercenarytr,mercenarytr,Class,7,63,1,1,0,2,2,5,5,5,5,2,5,5,10,10,16,25,22,22,18,18,,1,,,0,0,0,0,0,0,,,240,9123,9204,0,0,0,0,0,1000,3,,,,,,1,0,,
594,BossKey3,BossKey3,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3203,0,,,,,,1,0,,
595,janus7,janus7,Equipment,5,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,89,82,90,69,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,5,3,"1,1,1",26,40,14,50,1,3,,
598,janus1,janus1,Equipment,1,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"30,40",100,"100,0","0,80",85,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,7,3,"0,1,2","60, 80","100, 200",0,0,1,3,,
599,wc13spray,wc13spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,240,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,
601,sprifle,sprifle,Equipment,4,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,100,19,86,67,,1,,,0,0,0,0,0,1,,,240,9260,9280,6,0,0,0,0,4,4,"4,3,3",166,683,21,80,1,3,,
602,pkmg,pkmg,Equipment,5,231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"26,27",80,78,90,72,,1,,,0,0,0,0,0,1,,,240,9260,9280,8,0,0,0,0,5,4,"1,1,0","38, 40","45, 47",13,50,1,3,,0
603,ranktier1spray,ranktier1spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,240,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,
604,ranktier2spray,ranktier2spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,240,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,
605,ranktier3spray,ranktier3spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,240,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,
606,ranktier4spray,ranktier4spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,240,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,
607,ranktier5spray,ranktier5spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,240,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,
608,m2,m2,Equipment,5,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"30,23","48,66",88,"81,90","46,0",,1,,,0,0,0,0,0,1,,,240,9260,9280,8,0,0,0,676,5,2,"1,1,0","49, 30","75, 68",13,50,1,3,,
609,speargun,speargun,Equipment,6,233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,100,9,0,69,,1,,,0,0,0,0,0,1,,,240,9260,9280,6,0,0,0,0,6,5,"0,5,3",770,5130,64,61,1,3,,
610,horsegun,horsegun,Equipment,3,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,71,91,92,88,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,1,4,"2,0,0",19,19,13,38,1,3,,
611,horseaxe,horseaxe,Equipment,11,4023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,8,4,"1,0,0",,,,,1,5,,
612,cosoberonhead,cosoberonhead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,300,9124,9208,0,0,0,0,0,1100,0,,,,,,1,0,,
613,cosoberonbombhead,cosoberonbombhead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,300,9124,9208,0,0,0,0,0,1100,0,,,,,,1,0,,
614,cosangraback,cosangraback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,300,9124,9208,0,0,0,0,0,1101,0,,,,,,1,0,,
615,ttpoisonfire,ttpoisonfire,Tattoo,8,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,1104,0,,,,,,1,0,,
616,costitanback,costitanback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,300,9124,9208,0,0,0,0,0,1101,0,,,,,,1,0,,
617,coskrakenback,coskrakenback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,300,9124,9208,0,0,0,0,0,1101,0,,,,,,1,0,,
618,cosfrozenwrathback,cosfrozenwrathback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,300,9124,9208,0,0,0,0,0,1101,0,,,,,,1,0,,
619,ttsnow,ttsnow,Tattoo,8,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,1104,0,,,,,,1,0,,
620,highhealthup,highhealthup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
621,midhealthup,midhealthup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
622,lowhelathup,lowhelathup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
623,highdamageup,highdamageup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
624,middamageup,middamageup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
625,lowdamageup,lowdamageup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
626,higharmorup,higharmorup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
627,midarmorup,midarmorup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
628,lowarmorup,lowarmorup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
629,highspeedup,highspeedup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
630,midspeedup,midspeedup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
631,lowspeedup,lowspeedup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
632,highmagazineup,highmagazineup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
633,midmagazineup,midmagazineup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
634,lowmagazineup,lowmagazineup,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
635,highweaknessreport,highweaknessreport,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
636,midweaknessreport,midweaknessreport,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
637,lowweaknessreport,lowweaknessreport,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
638,levelupamplifier,levelupamplifier,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,3202,0,,,,,,1,0,,
639,highzsbox1,highzsbox1,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,5,9124,0,0,0,0,0,0,3202,0,,,,,,1,0,,
640,highzsbox2,highzsbox2,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,5,9124,0,0,0,0,0,0,3202,0,,,,,,1,0,,
641,highzsbox3,highzsbox3,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,5,9124,0,0,0,0,0,0,3202,0,,,,,,1,0,,
642,highzsbox4,highzsbox4,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,5,9124,0,0,0,0,0,0,3202,0,,,,,,1,0,,
643,midzsbox1,midzsbox1,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,5,9124,0,0,0,0,0,0,3202,0,,,,,,1,0,,
644,midzsbox2,midzsbox2,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,5,9124,0,0,0,0,0,0,3202,0,,,,,,1,0,,
645,midzsbox3,midzsbox3,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,5,9124,0,0,0,0,0,0,3202,0,,,,,,1,0,,
646,midzsbox4,midzsbox4,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,5,9124,0,0,0,0,0,0,3202,0,,,,,,1,0,,
647,lowzsbox1,lowzsbox1,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,5,9124,0,0,0,0,0,0,3202,0,,,,,,1,0,,
648,lowzsbox2,lowzsbox2,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,5,9124,0,0,0,0,0,0,3202,0,,,,,,1,0,,
649,lowzsbox3,lowzsbox3,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,5,9124,0,0,0,0,0,0,3202,0,,,,,,1,0,,
650,lowzsbox4,lowzsbox4,EventItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,5,9124,0,0,0,0,0,0,3202,0,,,,,,1,0,,
651,cosarmband01,cosarmband01,ArmCostume,12,0,1,0,0,2,3,3,3,3,3,3,15,15,15,15,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
652,cosarmband02,cosarmband02,ArmCostume,12,0,1,0,0,2,3,2,2,2,2,3,13,13,13,13,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
653,cosarmband03,cosarmband03,ArmCostume,12,0,1,0,0,2,3,2,2,2,2,3,11,11,11,11,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
654,cosarmband04,cosarmband04,ArmCostume,12,0,1,0,0,2,3,2,2,2,2,3,10,10,10,10,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
655,cosarmband05,cosarmband05,ArmCostume,12,0,1,0,0,2,3,2,2,2,2,3,9,9,9,9,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
656,cosarmband06,cosarmband06,ArmCostume,12,0,1,0,0,2,3,2,2,2,2,3,7,7,7,7,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
657,cosarmband07,cosarmband07,ArmCostume,12,0,1,0,0,2,3,2,2,2,2,3,7,7,7,7,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
658,cosarmband08,cosarmband08,ArmCostume,12,0,1,0,0,2,3,2,2,2,2,3,6,6,6,6,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
659,cosarmband09,cosarmband09,ArmCostume,12,0,1,0,0,2,3,2,2,2,2,3,6,6,6,6,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
660,cosarmband10,cosarmband10,ArmCostume,12,0,1,0,0,2,3,1,1,1,1,3,5,5,5,5,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
661,cosarmband11,cosarmband11,ArmCostume,12,0,1,0,0,2,3,1,1,1,1,3,5,5,5,5,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
662,cosarmband12,cosarmband12,ArmCostume,12,0,1,0,0,2,3,1,1,1,1,3,4,4,4,4,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
663,cosarmband13,cosarmband13,ArmCostume,12,0,1,0,0,2,3,1,1,1,1,3,4,4,4,4,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
664,cosarmband14,cosarmband14,ArmCostume,12,0,1,0,0,2,3,1,1,1,1,3,3,3,3,3,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
665,cosarmband15,cosarmband15,ArmCostume,12,0,1,0,0,2,3,1,1,1,1,3,3,3,3,3,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
666,cosarmband16,cosarmband16,ArmCostume,12,0,1,0,0,2,3,1,1,1,1,3,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
667,cosarmband17,cosarmband17,ArmCostume,12,0,1,0,0,2,3,1,1,1,1,3,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1103,0,,,,,,1,0,,
668,choijiyoon2,choijiyoon2,Class,7,64,1,2,0,2,2,5,5,5,5,2,5,5,10,10,16,20,20,24,24,17,,1,,,0,0,0,0,0,0,,,240,9123,9204,0,0,0,0,0,1001,3,,,,,,1,0,,
669,pirategirl2,pirategirl2,Class,7,65,1,1,0,2,2,5,5,5,5,2,5,5,10,10,16,17,26,18,20,24,,1,,,0,0,0,0,0,0,,,240,9123,9204,0,0,0,0,0,1000,3,,,,,,1,0,,
670,zsh_machete,zsh_machete,Equipment,11,4024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,8,2,"2,0,1",,,,,1,5,,
671,zsh_crowbar,zsh_crowbar,Equipment,11,4025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,8,2,"2,0,1",,,,,1,5,,
672,zsh_clawhammer,zsh_clawhammer,Equipment,11,4026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,8,2,"1,0,1",,,,,1,5,,
673,janus9,janus9,Equipment,11,4027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,8,3,"3,2,3",,,,,1,5,,
674,z4_humpback,z4_humpback,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,,,,,,1,,,0,0,0,0,0,1,,,240,9123,9204,0,0,0,0,0,3100,0,,,,,,1,0,,
675,z4_hide,z4_hide,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,,,,,,1,,,0,0,0,0,0,1,,,240,9123,9204,0,0,0,0,0,3100,0,,,,,,1,0,,
676,itemextend,itemextend,ItemExtend,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2200,0,,,,,,1,0,,
677,sfpistol,sfpistol,Equipment,1,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,100,0,92,85,,1,,,0,0,0,0,0,1,,,240,9260,9280,5,0,0,0,0,7,4,"2,1,0",15,26,8,26,1,3,,
678,idolgirl,idolgirl,Class,7,66,1,1,0,2,2,10,10,10,10,2,10,10,20,20,16,26,20,20,23,21,,1,,,0,0,0,0,0,0,,,240,9122,9202,0,0,0,0,0,1000,4,,,,,,1,0,,
679,monkeywpnset1,monkeywpnset1,Equipment,5,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,86,95,92,46,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,5,3,"2,1,0",28,28,13,50,1,3,,
680,monkeywpnset2,monkeywpnset2,Equipment,1,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"16,15","65,62",80,"88,90",85,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,7,3,"1,1,0","24, 19","24, 19",8,26,1,3,,
681,monkeywpnset3,monkeywpnset3,Equipment,11,4028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,8,3,"1,1,1",,,,,1,5,,
682,M60Craft,m60craft,Equipment,5,236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,100,82,90,74,,1,,,0,0,0,0,0,1,,,240,9260,9280,8,0,0,0,676,5,2,"1,2,0",28,41,11,61,1,3,,0
683,spas12excraft,spas12excraft,Equipment,2,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,100,58,81,71,,1,,,0,0,0,0,0,1,,,240,9260,9280,8,0,0,0,676,2,3,"2,1,0",96,172,13,71,1,3,,0
684,janus11,janus11,Equipment,2,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"80,100",100,58,"62, 74",82,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,2,3,"2,3,1","80,240","160,480",12,80,1,3,,
685,balrog1b,balrog1b,Equipment,1,244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,69,70,85,85,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,7,4,"3,2,2",56,131,14,50,1,3,,0
686,balrog3b,balrog3b,Equipment,3,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,78,91,92,85,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,1,4,"0,1,2",20,53,13,38,1,3,,0
687,balrog5b,balrog5b,Equipment,4,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,89,88,89,76,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,3,4,"2,1,2",29,74,17,38,1,3,,0
688,balrog7b,balrog7b,Equipment,5,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,88,87,90,69,,1,,,0,0,0,0,0,1,,,240,9260,9280,5,0,0,0,0,5,3,"2,2,1",27,38,14,50,1,3,,0
689,balrog9b,balrog9b,Equipment,11,4029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,8,3,"2,1,2",,,,,1,5,,0
690,balrog11b,balrog11b,Equipment,2,246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,100,58,82,81,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,2,3,"2,3,3",180,240,13,71,1,3,,0
691,spmg,spmg,Equipment,5,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,80,79,91,71,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,5,4,"1,1,1",45,53,13,50,1,3,,0
692,boxxergirl,boxxergirl,Class,7,67,1,2,0,2,2,10,10,10,10,2,10,10,20,20,16,21,27,20,21,21,,1,,,0,0,0,0,0,0,,,240,9122,9202,0,0,0,0,0,1001,4,,,,,,1,0,,
693,scgoblin,scgoblin,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,3000,0,,,,,,1,0,,
694,scsummon,scsummon,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,3000,0,,,,,,1,0,,
695,sctwister,sctwister,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,3000,0,,,,,,1,0,,
696,ttsnake,ttsnake,Tattoo,8,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,240,9124,9208,0,0,0,0,0,1104,0,,,,,,1,0,,
697,galilcraft,galilcraft,Equipment,4,247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,76,81,91,76,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,3,2,"1,0,0",39,47,16,38,1,3,,
698,m1887craft,m1887craft,Equipment,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,100,33,67,85,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,7,3,"1,0,2",80,168,32,13,1,3,,
699,indian_head,indian_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,300,9124,9208,0,0,0,0,0,1100,0,,,,,,1,0,,
700,indian_face,indian_face,FaceCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1100,0,,,,,,1,0,,2
701,indian_back,indian_back,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,300,9124,9208,0,0,0,0,0,1101,0,,,,,,1,0,,
702,indian_pelvis,indian_pelvis,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,300,9124,9208,0,0,0,0,0,1102,0,,,,,,1,0,,
703,bendita,bendita,Equipment,4,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,74,9,57,65,,1,,,0,0,0,0,0,1,,,240,9260,9280,6,0,0,0,0,4,4,"2,2,1",425,938,28,71,1,3,,
704,afro_head,afro_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,300,9124,9208,0,0,0,0,0,1100,0,,,,,,1,0,,
